Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112052724,uncharacterized protein LOC112052724 isoform X1,l(3)mbt,1249.868862,-1.043006136,0.017167094,1.043006136
LOC112050700,uncharacterized protein LOC112050700,LOC112050700,2531.940015,0.966354711,0.017215742,-0.966354711
LOC112042904,uncharacterized protein LOC112042904,LOC112042904,630.2886362,1.994422301,0.017321309,-1.994422301
LOC112053044,malectin-A,CG9257,504.5945187,-0.588472455,0.017333529,0.588472455
LOC112046877,"probable leucine--tRNA ligase, mitochondrial",LeuRS-m,720.7499196,0.374993599,0.01742352,-0.374993599
LOC112047935,chromobox protein homolog 5-like,Su(var)205,339.5640772,0.674963872,0.017585227,-0.674963872
LOC112043072,CCR4-NOT transcription complex subunit 3-like,jeb,14.89817377,1.888493914,0.017608822,-1.888493914
LOC112048333,cuticle protein 16.5-like,LOC112048333,1296.110766,1.656723348,0.017619055,-1.656723348
LOC112051142,peroxisomal acyl-coenzyme A oxidase 3,CG9527,2225.976265,-0.895925666,0.017664594,0.895925666
LOC112049002,uncharacterized protein LOC112049002,LOC112049002,11.21089667,-2.188823598,0.017681747,2.188823598
LOC112042840,protein takeout-like,CG14661,84.93525352,-2.888393196,0.01770431,2.888393196
LOC112053779,chaoptin,conv,2126.501181,-0.742121961,0.017751593,0.742121961
LOC112057010,Retrovirus-related Pol polyprotein from transposon opus,LOC112057010,8.628146524,3.127190864,0.017751593,-3.127190864
LOC112052021,"isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like",CG5028,1243.697637,-0.543092056,0.017858543,0.543092056
LOC112052523,zinc finger protein 525-like,LOC112052523,119.4521139,2.43490248,0.017908599,-2.43490248
LOC112051676,tyrosine-protein phosphatase Lar isoform X2,Lar,450.1724198,0.401277524,0.0179347,-0.401277524
LOC112052176,ADP-ribosylation factor 1,Arf79F,10571.27232,-0.361245901,0.0179347,0.361245901
LOC112049053,nuclear valosin-containing protein-like,smid,633.9227328,0.393308832,0.017977059,-0.393308832
LOC112044973,cuticle protein 16.5-like,LOC112044973,67.73560003,1.335891512,0.01799335,-1.335891512
LOC112043184,nesprin-1 isoform X2,Msp300,3435.018564,1.480285431,0.018022839,-1.480285431
LOC112049706,sorting nexin-14-like,LOC112049706,653.5196976,-0.47481654,0.018279386,0.47481654
LOC112051378,uncharacterized protein LOC112051378,LOC112051378,26.01174895,2.36865625,0.018346569,-2.36865625
LOC112054364,"polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPase,143.7206452,0.627054693,0.018346569,-0.627054693
LOC112049252,bromodomain-containing protein DDB_G0270170-like,LOC112049252,342.3341469,0.561895046,0.018355212,-0.561895046
LOC112056000,WD repeat domain-containing protein 83,CG4935,58.83274352,-1.236752228,0.018380078,1.236752228
LOC112045642,ribosomal RNA-processing protein 7 homolog A,CG9107,161.6295477,0.567310192,0.018439685,-0.567310192
LOC112052052,cadherin-86C,Cad86C,2293.737244,-0.487093923,0.018444192,0.487093923
LOC112052648,limbic system-associated membrane protein-like,dpr4,33.08180645,-1.38859119,0.018444192,1.38859119
LOC112045402,leucine-rich repeat-containing protein 15-like,LOC112045402,8.696210195,-3.031492946,0.018515623,3.031492946
LOC112044138,molybdenum cofactor biosynthesis protein 1 isoform X1,Mocs1,639.2757801,0.884228449,0.018516249,-0.884228449
LOC112048102,probable phospholipid hydroperoxide glutathione peroxidase,PHGPx,1126.522005,-0.593595848,0.018516249,0.593595848
LOC112053294,E3 ubiquitin-protein ligase Ubr3,Ubr3,923.2444731,-0.734110245,0.018516249,0.734110245
LOC112045920,PI-PLC X domain-containing protein 3-like isoform X2,LOC112045920,14910.21975,-2.361248823,0.01852463,2.361248823
LOC112053998,transmembrane protein 216-like,CG11760,4.377759929,-5.292265802,0.01858385,5.292265802
LOC112057360,disks large homolog 5,LOC112057360,15.99081657,-3.497272751,0.018587668,3.497272751
LOC112051242,potassium voltage-gated channel subfamily KQT member 1 isoform X1,KCNQ,14.10352823,1.710070625,0.018712934,-1.710070625
LOC112054975,NA,NA,5878.704054,2.547491939,0.018712934,-2.547491939
LOC112045907,alpha-tocopherol transfer protein-like,CG2663,120.0302438,1.810799271,0.018718647,-1.810799271
LOC112044720,juvenile hormone acid O-methyltransferase,jhamt,9.799302593,3.185920661,0.018737957,-3.185920661
LOC112057290,Transposable element P transposase,LOC112057290,12.96680927,-2.140885896,0.018817208,2.140885896
LOC112045440,toll-like receptor 7,Toll-7,1812.212236,-0.781203604,0.019035843,0.781203604
LOC112051442,"enoyl-CoA hydratase domain-containing protein 2, mitochondrial",CG8778,225.3771805,-0.565205914,0.019153425,0.565205914
LOC112055481,Ig-like and fibronectin type-III domain-containing protein 2 isoform X1,CG17839,20729.73181,-2.893911643,0.019234822,2.893911643
LOC112044123,tetratricopeptide repeat protein 7B,Ttc7,695.5991023,-0.735205931,0.019293907,0.735205931
LOC112045063,ATP-binding cassette sub-family G member 5,CG11069,2424.696783,-0.868074348,0.019346167,0.868074348
LOC112055787,gastrula zinc finger protein XlCGF57.1-like,LOC112055787,53.27109641,0.880342565,0.019346167,-0.880342565
LOC112054617,zinc finger protein 260-like isoform X2,LOC112054617,221.7663195,0.627311223,0.019392683,-0.627311223
LOC112055562,cysteine-rich protein 2-binding protein,Atac2,181.4091396,1.028116929,0.019482285,-1.028116929
LOC112046927,anosmin-1,LOC112046927,67647.35896,-2.815337669,0.019495649,2.815337669
LOC112045204,Dihydrouridine synthase domain containing protein,LOC112045204,143.6801195,1.26608852,0.01951017,-1.26608852
LOC112046129,"cytochrome b-c1 complex subunit 2, mitochondrial-like",LOC112046129,10.73157389,-4.204576054,0.01951017,4.204576054
LOC112050242,"cytochrome c oxidase subunit 5B, mitochondrial-like",COX5B,1852.571777,0.40385896,0.01951017,-0.40385896
LOC112053535,proton-coupled folate transporter,CG42514,85.26950008,-0.811834,0.019582193,0.811834
LOC112056322,cuticle protein 8-like,Cpr64Aa,181.4262972,1.880266087,0.019582193,-1.880266087
LOC112043463,mitogen-activated protein kinase 1,rl,945.8313018,-0.816086588,0.019615134,0.816086588
LOC112043162,chromosome transmission fidelity protein 8 homolog,hay,201.3953938,-0.804538842,0.019678374,0.804538842
LOC112046543,IQ motif and SEC7 domain-containing protein 2 isoform X1,siz,948.6014224,0.954076907,0.019763207,-0.954076907
LOC112051830,"serine protease HTRA2, mitochondrial-like",HtrA2,229.5547247,0.972333533,0.019903132,-0.972333533
LOC112047869,phosphotriesterase-related protein,CG18473,25.4118596,-2.381805723,0.019930305,2.381805723
LOC112043533,probable pterin-4-alpha-carbinolamine dehydratase,Pcd,1238.167103,-0.423577483,0.019936984,0.423577483
LOC112055450,DNA repair protein XRCC1 isoform X1,LOC112055450,240.8640021,-1.416122522,0.019939711,1.416122522
LOC112051549,ubiquitin fusion degradation protein 1 homolog,Ufd1-like,497.0828874,-0.510488067,0.020058965,0.510488067
LOC112057101,glycine-rich protein 5-like,LOC112057101,15.01722657,-2.695896616,0.020060319,2.695896616
LOC112051185,eukaryotic translation initiation factor 4 gamma 2,NAT1,1630.419543,-0.617329955,0.020062223,0.617329955
LOC112056833,zinc finger protein 260-like isoform X1,LOC112056833,94.68033154,0.719073182,0.020062223,-0.719073182
LOC112047985,tripeptidyl-peptidase 2,TppII,744.4063145,-0.84178637,0.020139913,0.84178637
LOC112055889,apolipoprotein D-like,NLaz,28.47934281,3.470299377,0.020143762,-3.470299377
LOC112047038,peroxisomal leader peptide-processing protease-like,LOC112047038,49.89779995,1.034192452,0.020185148,-1.034192452
LOC112048813,chromatin assembly factor 1 subunit B,Caf1-105,118.9946234,1.327975703,0.020195029,-1.327975703
LOC112053170,protein daughterless isoform X1,da,526.2548348,0.651968029,0.020195029,-0.651968029
LOC112055014,protein transport protein Sec24C,Sec24CD,3697.858462,-0.677625995,0.020195029,0.677625995
LOC112050644,craniofacial development protein 2-like,LOC112050644,51.10257131,2.066051567,0.02022195,-2.066051567
LOC112046503,unconventional myosin-XV,Myo15,8895.023739,0.768767462,0.020243694,-0.768767462
LOC112046118,E3 ubiquitin-protein ligase AMFR-like,LOC112046118,158.9549347,-1.383337606,0.020258871,1.383337606
LOC112046327,uncharacterized protein LOC112046327,LOC112046327,90.98658204,-2.467466231,0.020258871,2.467466231
LOC112054129,sarcolemmal membrane-associated protein,Slmap,150.6554861,-0.590304927,0.020258871,0.590304927
LOC112049886,"actin, cytoplasmic A3a",Act5C,42.67010059,-2.842157736,0.020367322,2.842157736
LOC112043121,SNF-related serine/threonine-protein kinase,CG8485,174.578623,-0.820396607,0.020369767,0.820396607
LOC112043634,uncharacterized protein LOC112043634,LOC112043634,807.9588642,0.454352394,0.020369767,-0.454352394
LOC112046065,PAX-interacting protein 1-like,Ptip,743.9674917,-0.486365584,0.02042175,0.486365584
LOC112052075,mitochondrial fission 1 protein,Fis1,511.3924523,-0.999336853,0.02042175,0.999336853
LOC112052601,Kielin/chordin-like protein,CG31869,5366.287087,-0.966266626,0.02042175,0.966266626
LOC112056403,GTP cyclohydrolase 1 isoform X1,Pu,1680.837023,-0.843599503,0.020443792,0.843599503
LOC112044608,chromosome transmission fidelity protein 18 homolog,cutlet,69.73603828,-0.757098736,0.020515657,0.757098736
LOC112044891,charged multivesicular body protein 7,LOC112044891,325.8273104,0.725979962,0.020543887,-0.725979962
LOC112053778,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Hmgcr,4999.20987,0.599010447,0.020690496,-0.599010447
LOC112043900,vacuolar protein sorting-associated protein 54,scat,603.2267367,0.523055944,0.020714573,-0.523055944
LOC112052636,V-type proton ATPase 116 kDa subunit a isoform X1,Vha100-1,4147.732311,-0.32220893,0.02072346,0.32220893
LOC112042917,Bombyxin A-2-like,LOC112042917,3.392934832,5.424603869,0.020743418,-5.424603869
LOC112048387,PR domain zinc finger protein 1 isoform X1,Blimp-1,308.8636732,0.808778095,0.020743418,-0.808778095
LOC112055185,melanotransferrin,Tsf2,415.5366587,-0.753166985,0.020772717,0.753166985
LOC112050291,NA,NA,1046.159612,-0.686240172,0.020905723,0.686240172
LOC112052765,uncharacterized protein LOC112052765 isoform X1,CG12065,84.45699057,-1.273164409,0.02093573,1.273164409
LOC112046158,U6 snRNA-associated Sm-like protein LSm4,CG17768,118.2964695,-0.604947095,0.02101499,0.604947095
LOC112043850,NA,NA,78.57662223,-1.146530595,0.021112198,1.146530595
LOC112043711,pancreatic lipase-related protein 2,CG5966,140.4714393,-1.450085305,0.021212535,1.450085305
LOC112051529,ER membrane protein complex subunit 1 isoform X2,EMC1,367.5469436,0.568261314,0.021254069,-0.568261314
LOC112056900,retinaldehyde-binding protein 1-like,CG10657,1415.237022,1.250260315,0.021254069,-1.250260315
LOC112058276,protein eyes shut,eys,30.35912746,-1.383203083,0.021258349,1.383203083
LOC112051424,zinc finger protein 704,Glut4EF,1819.813651,0.848166199,0.021324413,-0.848166199
LOC112052208,transcriptional regulator ATRX,ADD1,1082.375279,0.377884687,0.021324413,-0.377884687
LOC112053594,TIMELESS-interacting protein,LOC112053594,234.9064476,0.573670807,0.021324413,-0.573670807
LOC112053995,glycerate kinase,CG9886,54.23698414,-1.421365034,0.021324413,1.421365034
LOC112056514,threonylcarbamoyladenosine tRNA methylthiotransferase,CG6550,91.79076814,1.349358399,0.021324413,-1.349358399
LOC112044047,carbonyl reductase [NADPH] 3-like,CG11200,48.33630825,0.90733293,0.021348128,-0.90733293
LOC112052869,RNA exonuclease 4,CG6833,323.7531028,-0.688689452,0.021512146,0.688689452
LOC112057429,NA,NA,27.23871548,-1.403485883,0.021518858,1.403485883
LOC112056178,uncharacterized protein LOC112056178 isoform X1,LOC112056178,16897.58257,0.493115787,0.02163677,-0.493115787
LOC112048600,RAD50-interacting protein 1,Rint1,244.8250642,-0.721629484,0.021682418,0.721629484
LOC112052874,activating signal cointegrator 1,CG11710,294.0473248,-0.562869782,0.021682418,0.562869782
LOC112044422,phosphomevalonate kinase,CG10268,167.2442629,-1.312350081,0.021844066,1.312350081
LOC112047159,zinc finger protein 260-like isoform X2,LOC112047159,147.3914647,0.940321578,0.021844066,-0.940321578
LOC112057705,UTP--glucose-1-phosphate uridylyltransferase isoform X1,UGP,161.5812244,-0.471821415,0.021931862,0.471821415
LOC112044606,26S proteasome regulatory subunit 7,Rpt1,2639.832086,-0.588878394,0.022024139,0.588878394
LOC112047947,heparin sulfate O-sulfotransferase,Hs2st,383.2284524,-0.620772483,0.022026503,0.620772483
LOC112046767,protein kish-A,TMEM167A,161.9109437,0.725246853,0.022434446,-0.725246853
LOC112056554,ATP-dependent DNA helicase Q1-like,Blm,56.18419293,0.739998157,0.022434446,-0.739998157
LOC112044242,probable RNA-binding protein 18,CG14414,358.9513566,-0.426747632,0.022546584,0.426747632
LOC112054278,pollen-specific leucine-rich repeat extensin-like protein 2,CG8927,117655.1956,1.5451881,0.022549644,-1.5451881
LOC112042869,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,Naxd,233.1084694,-0.952971917,0.022602584,0.952971917
LOC112053085,cytochrome P450 6B1-like,Cyp6g2,2371.366517,1.73573524,0.022684649,-1.73573524
LOC112048245,protein lethal(2)essential for life-like,l(2)efl,33.96240958,1.085896348,0.022685552,-1.085896348
LOC112050189,uncharacterized protein LOC112050189,LOC112050189,19.57038513,1.407204308,0.022715202,-1.407204308
LOC112056202,adapter molecule Crk,Crk,217.3986242,-0.422978376,0.022829673,0.422978376
LOC112053207,piggyBac transposable element-derived protein 4-like,PGBD4,39.43582209,-2.556826879,0.022913202,2.556826879
LOC112044398,UBX domain-containing protein 6,Gint3,465.028176,-0.707465998,0.022974812,0.707465998
LOC112043005,nudix hydrolase 8-like,CG8128,126.6502489,-0.616857583,0.02298864,0.616857583
LOC112051027,lymphokine-activated killer T-cell-originated protein kinase,CG8173,162.1674117,1.888882929,0.02298864,-1.888882929
LOC112044764,syntaxin-5,Syx5,1136.28106,-0.256955328,0.023112284,0.256955328
LOC112049256,proton-coupled amino acid transporter-like protein CG1139,CG7888,60.28310514,2.368258098,0.023141845,-2.368258098
LOC112050556,protogenin A-like,SPEG,472.6366933,0.607656975,0.023165379,-0.607656975
LOC112044878,negative elongation factor E,Nelf-E,176.4566967,0.617779582,0.023272538,-0.617779582
LOC112050965,rho GTPase-activating protein conundrum isoform X2,conu,1196.179773,-1.177303646,0.023272538,1.177303646
LOC112044035,proteasome subunit beta type-2,Prosbeta4,1172.667288,-0.670403168,0.023449162,0.670403168
LOC112052848,serine hydrolase-like protein,LOC112052848,27.09120329,3.270502635,0.023449162,-3.270502635
LOC112054738,nucleoplasmin-like protein isoform X1,Nlp,1935.461166,0.508622314,0.023531201,-0.508622314
LOC112057506,myotubularin-related protein 2,mtm,124.3732538,-1.397553992,0.023598756,1.397553992
LOC112050646,non-specific lipid-transfer protein,Scpx,20229.31604,0.661977007,0.02382095,-0.661977007
LOC112049790,UV radiation resistance-associated gene protein,Uvrag,675.8427971,-0.648398144,0.023823172,0.648398144
LOC112043675,reticulon-3-B isoform X4,Rtnl1,3372.383925,-1.182744519,0.023838054,1.182744519
LOC112048489,protein Lilipod,lili,801.2208491,-0.50205535,0.023839082,0.50205535
LOC112057853,beclin 1-associated autophagy-related key regulator,LOC112057853,631.2658467,-0.775344114,0.024161187,0.775344114
LOC112058158,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase,sfl,379.9296256,1.253634152,0.0241791,-1.253634152
LOC112042981,probable ATP-dependent RNA helicase pitchoune,pit,106.2601118,0.735801859,0.024278301,-0.735801859
LOC112047931,zinc finger protein ush isoform X2,ush,152.7484108,0.504994392,0.024304828,-0.504994392
LOC112047167,ras-related protein Rab-23,Rab23,1017.716352,1.18199605,0.024339677,-1.18199605
LOC112044707,uncharacterized protein C7orf50 homolog,LOC112044707,150.1589166,0.745272994,0.024376859,-0.745272994
LOC112050114,zinc finger protein OZF-like isoform X1,LOC112050114,79.58152192,1.151003817,0.024447748,-1.151003817
LOC112055371,probable cytochrome P450 9f2,Cyp9f2,45.70971166,-3.025049172,0.024447748,3.025049172
LOC112056208,zinc finger protein 530-like isoform X1,LOC112056208,591.1900727,-0.664353284,0.024447748,0.664353284
LOC112055679,"KH domain-containing, RNA-binding, signal transduction-associated protein 2-like isoform X1",qkr54B,1039.081004,-0.479838975,0.024463124,0.479838975
LOC112051564,beta-chimaerin,RhoGAP5A,277.2113541,-0.933731086,0.024474109,0.933731086
LOC112054623,zinc finger protein 260-like isoform X2,LOC112054623,304.347685,0.580864828,0.024578625,-0.580864828
LOC112055340,suppressor of cytokine signaling 2-like isoform X1,Socs16D,1131.711745,-0.801188974,0.02459047,0.801188974
LOC112058206,cuticle protein 19-like,Cpr62Bc,245.2888067,1.363230081,0.024611727,-1.363230081
LOC112048090,small ubiquitin-related modifier 3,smt3,2547.475074,0.483848456,0.024663317,-0.483848456
LOC112043272,uncharacterized protein LOC112043272,LOC112043272,50.73417009,-1.501136596,0.024697851,1.501136596
LOC112043492,isopentenyl-diphosphate Delta-isomerase 1,Idi,509.356536,1.095747652,0.024874166,-1.095747652
LOC112057204,monocarboxylate transporter 9,CG8034,238.0858455,1.846403541,0.024960319,-1.846403541
LOC112043385,putative peptidyl-prolyl cis-trans isomerase dodo isoform X2,dod,155.33874,0.679802191,0.0250499,-0.679802191
LOC112056190,26S proteasome non-ATPase regulatory subunit 14,Rpn11,2080.176476,-0.643834548,0.0250499,0.643834548
LOC112047037,transcription factor jun-D,Jra,1649.996357,-1.7287669,0.025087408,1.7287669
LOC112048665,amphoterin-induced protein 1-like,kek5,20.32294313,-2.261700353,0.025214779,2.261700353
LOC112048938,GATA-binding factor A-like isoform X1,pnr,37.67579204,-2.384706933,0.025215066,2.384706933
LOC112046931,proteasome subunit alpha type-5,Prosalpha5,1226.223809,-0.578024766,0.025241879,0.578024766
LOC112051535,A disintegrin and metalloproteinase with thrombospondin motifs 1 isoform X2,sona,42127.55677,1.079061341,0.025260662,-1.079061341
LOC112052887,OWR44640.1 putative pdz domain protein arc,a,3782.01311,-0.76349169,0.025290832,0.76349169
LOC112056426,zinc finger protein 2-like,LOC112056426,6.877370414,2.380416484,0.025409802,-2.380416484
LOC112055389,delta-like protein 1 isoform X1,C901,40.64805827,-2.316963935,0.025461658,2.316963935
LOC112048850,autophagy-related protein 13 homolog,Atg13,2797.523748,-0.537843791,0.025513853,0.537843791
LOC112052575,uncharacterized protein LOC112052575,LOC112052575,6.211599706,-5.824138563,0.025518952,5.824138563
LOC112045448,apoptotic protease-activating factor 1,Dark,383.1349969,-0.653432638,0.025556526,0.653432638
LOC112052491,NA,NA,19.81126217,4.713812395,0.025556526,-4.713812395
LOC112058034,uncharacterized protein LOC112058034 isoform X1,LOC112058034,15.32163849,4.555675673,0.02556038,-4.555675673
LOC112054606,glutathione synthetase-like isoform X1,Gss2,1022.191531,-0.687675118,0.025708791,0.687675118
LOC112043215,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like",Cox4I1,2785.804995,0.448193372,0.025749099,-0.448193372
LOC112055768,proteasome subunit beta type-4,LOC112055768,32.55305586,7.977386424,0.025796839,-7.977386424
LOC112052838,serine hydrolase-like protein,LOC112052838,81.30156064,-0.834578022,0.025800811,0.834578022
LOC112054791,xanthine dehydrogenase 1-like,AOX1,3640.07147,1.013908454,0.025850579,-1.013908454
LOC112046963,50S ribosomal protein L1,mRpL1,127.8258643,0.528263321,0.025923078,-0.528263321
LOC112048368,"cytochrome c oxidase subunit 5A, mitochondrial",Cox5a,2600.206742,0.315681739,0.025923078,-0.315681739
LOC112050120,ras-related protein Rab6 isoform X1,Rab6,1199.157298,-0.724905778,0.025923078,0.724905778
LOC112056139,"ATP-dependent RNA helicase SUV3 homolog, mitochondrial",LOC112056139,22.0197809,-2.452742112,0.025934458,2.452742112
LOC112053466,retinol dehydrogenase 12-like,CG2070,248.0464776,-1.045676766,0.026028214,1.045676766
LOC112048585,uncharacterized LOC106110237 precursor,CG14752,30862.47713,-1.000999165,0.026081499,1.000999165
LOC112044875,Retrovirus-related Pol polyprotein from transposon 17.6-like Protein,LOC112044875,2.594381696,4.264182396,0.026187921,-4.264182396
LOC112052044,peptide transporter family 1,CG2930,2095.488661,-0.668397571,0.026187921,0.668397571
LOC112043689,peroxisomal membrane protein 2,CG7970,688.8673314,-0.733700628,0.026267027,0.733700628
LOC112044870,5'-AMP-activated protein kinase subunit gamma-2-like,SNF4Agamma,672.8352238,-0.441520488,0.026298409,0.441520488
LOC112047477,uncharacterized LOC106124082,LOC112047477,858.1060248,-0.490021249,0.026340468,0.490021249
LOC112053046,ribonuclease kappa-like,RNASEK,1016.159341,-0.28782759,0.026397162,0.28782759
LOC112052479,nuclear pore complex protein Nup93-like,Nup93-1,329.0763022,0.381365336,0.026544545,-0.381365336
LOC112053433,lysosomal alpha-mannosidase-like isoform X2,LManII,58.40247213,1.744061626,0.026544545,-1.744061626
LOC112047976,uncharacterized protein LOC112047976,LOC112047976,1088.456548,-0.667864472,0.026576393,0.667864472
LOC112046555,probable low-specificity L-threonine aldolase 2,CG10184,118.9208079,-0.975331753,0.026706009,0.975331753
LOC112047040,UMP-CMP kinase,Cmpk,119.0674638,-0.811938074,0.02686005,0.811938074
LOC112051248,zinc finger protein 32-like isoform X1,LOC112051248,38.77258736,-0.957941127,0.026888773,0.957941127
LOC112051039,T-complex protein 1 subunit beta,CCT2,1107.828678,0.414807647,0.026906326,-0.414807647
LOC112050654,chitin binding domain 3 protein,CG41284,3.693585829,-4.06689781,0.026913658,4.06689781
LOC112051550,actin-related protein 2/3 complex subunit 4,Arpc4,879.3586608,-0.912272231,0.026913658,0.912272231
LOC112048788,protein toll,Tl,708.3941836,0.540582973,0.026923335,-0.540582973
LOC112052230,small nuclear ribonucleoprotein-associated protein B,SmB,826.9221325,0.405769025,0.026943288,-0.405769025
LOC112047412,calcium load-activated calcium channel,CG10470,436.3228288,-0.530480742,0.027066371,0.530480742
LOC112057655,"39S ribosomal protein L20, mitochondrial",mRpL20,79.48092022,0.807207467,0.027102675,-0.807207467
LOC112043551,serine-protein kinase ATM,tefu,192.5629916,0.690248207,0.027282637,-0.690248207
LOC112052203,ufm1-specific protease 2,CG16979,857.3218891,-0.403326031,0.027282637,0.403326031
LOC112048589,cyclin-G-associated kinase isoform X1,aux,618.7595278,0.548531497,0.027306437,-0.548531497
LOC112045662,regulator of MON1-CCZ1 complex,CG8270,267.6012086,-0.568270067,0.027337017,0.568270067
LOC112052239,myosin-VIIa isoform X1,ck,13113.08249,1.142558385,0.027388551,-1.142558385
LOC112052383,Putative 115 kDa protein in type-1 retrotransposable element R1DM,LOC112052383,11.71098513,1.891775792,0.027388551,-1.891775792
LOC112057709,kinesin-like protein Klp61F,Klp61F,98.4149549,-1.469791754,0.02754618,1.469791754
LOC112055731,probable cytochrome P450 49a1,CYP301B1,6313.162917,0.688311128,0.027552955,-0.688311128
LOC112045586,integrator complex subunit 12,LOC112045586,147.0228899,0.454209331,0.027553041,-0.454209331
LOC112048769,NFX1-type zinc finger-containing protein 1-like,CG6204,356.6356348,0.473059916,0.027553041,-0.473059916
LOC112048262,protein-glutamate O-methyltransferase-like isoform X1,CG11474,581.7153292,1.241009623,0.027572208,-1.241009623
LOC112057999,tctex1 domain-containing protein 1-A-like isoform X2,CG14763,4.858079339,3.312570034,0.027643363,-3.312570034
LOC112056778,zinc finger protein 354C-like,LOC112056778,46.86001622,1.394241112,0.02773384,-1.394241112
LOC112049694,endocuticle structural glycoprotein ABD-4-like,Cpr49Aa,24.57144791,4.74367759,0.027745925,-4.74367759
LOC112046046,MAR-binding filament-like protein 1,LOC112046046,5.690283293,-5.716791974,0.02796476,5.716791974
LOC112050833,UPF0415 protein C7orf25 homolog,CG42553,388.5683673,1.026876602,0.028020084,-1.026876602
LOC112043099,protein sarah,sra,1315.258979,0.884819816,0.028082163,-0.884819816
LOC112047932,probable RNA polymerase II nuclear localization protein SLC7A6OS,fs(2)ltoPP43,121.6553252,0.607868163,0.028082163,-0.607868163
LOC112052748,leukotriene A-4 hydrolase isoform X2,CG10602,1092.613166,-0.443743005,0.028082163,0.443743005
LOC112050942,THAP domain-containing protein 4-like,LOC112050942,6.653830754,5.670389249,0.02814707,-5.670389249
LOC112045929,"yrdC domain-containing protein, mitochondrial",CG33786,246.168818,-1.907966846,0.028193156,1.907966846
LOC112052898,serine/threonine-protein kinase Nek8-like,niki,5.053037914,2.45572575,0.028193156,-2.45572575
LOC112051375,neurochondrin homolog,Neurochondrin,205.683343,-0.630609523,0.028197055,0.630609523
LOC112050166,myotubularin-related protein 2,mtm,1160.412499,-1.159165917,0.028229652,1.159165917
LOC112049941,"glucose dehydrogenase [FAD, quinone]",CG45065,16213.17439,0.846245333,0.028284034,-0.846245333
LOC112054626,uncharacterized protein LOC112054626,LOC112054626,172.7918449,0.615127443,0.028343214,-0.615127443
LOC112042890,uncharacterized protein LOC112042890,LOC112042890,20.41794338,1.238932055,0.028395681,-1.238932055
LOC112048631,GAS2-like protein pickled eggs,pigs,4813.146579,-2.251386282,0.028427887,2.251386282
LOC112053943,DEAD-box helicase Dbp80,Dbp80,880.9067529,0.385115856,0.028452676,-0.385115856
LOC112054373,leukocyte receptor cluster member 8 homolog isoform X2,LOC112054373,73.60969768,1.043577298,0.028452676,-1.043577298
LOC112049311,integral membrane protein DGCR2/IDD-like,CG32647,84.42177032,-2.31985681,0.02847649,2.31985681
LOC112056956,zinc finger C2HC domain-containing protein 1C,CG42675,487.0258429,1.081380276,0.028590453,-1.081380276
LOC112050084,aldo-keto reductase AKR2E4-like,Akr1B,71.32035441,1.810730493,0.028669903,-1.810730493
LOC112051739,beta-glucuronidase,CG15117,8091.030696,1.196282095,0.028669903,-1.196282095
LOC112055515,OCIA domain-containing protein 1-like,asrij,91.69758322,0.985318522,0.028709794,-0.985318522
LOC112054733,cytochrome P450 18a1,Cyp18a1,598.2065347,-1.347152359,0.028908539,1.347152359
LOC112047425,apoptotic chromatin condensation inducer in the nucleus-like,CG11034,1991.263197,0.45555713,0.028948811,-0.45555713
LOC112053407,CASP-like protein 4A1,LOC112053407,15.40417864,-1.552489123,0.028985314,1.552489123
LOC112047001,transcriptional activator protein Pur-alpha isoform X4,Pur-alpha,6887.982163,-0.756634398,0.029030505,0.756634398
LOC112051951,N-alpha-acetyltransferase 10,vnc,859.3095276,0.309338137,0.029030505,-0.309338137
LOC112057941,ribosomal protein S6 kinase 2 beta,S6kII,176.9135007,0.662643234,0.029030505,-0.662643234
LOC112044056,uncharacterized protein LOC112044056,LOC112044056,150.3753357,1.121857694,0.029107095,-1.121857694
LOC112044602,ATP-binding cassette sub-family G member 4-like isoform X1,Atet,1404.096423,-0.991250534,0.029110238,0.991250534
LOC112055440,Alkaline nuclease,LOC112055440,45.26729995,1.776521415,0.029117473,-1.776521415
LOC112050067,protein draper-like,NimC2,137.1233721,0.964756666,0.02915212,-0.964756666
LOC112044318,NA,NA,448.4549657,-0.540501021,0.029401258,0.540501021
LOC112042899,pre-mRNA 3'-end-processing factor FIP1,Fip1,355.7917692,0.407707147,0.029618334,-0.407707147
LOC112045776,filaggrin-2-like isoform X1,LOC112045776,62.92243208,-1.880364283,0.029618334,1.880364283
LOC112051129,NA,NA,5.396791789,-3.6784914,0.029618334,3.6784914
LOC112053068,polycomb group RING finger protein 3,l(3)73Ah,998.9547572,0.551202288,0.029707323,-0.551202288
LOC112043726,heat shock 70 kDa protein 14,CG7182,324.18285,0.62933596,0.029737993,-0.62933596
LOC112045512,ubiquitin-conjugating enzyme E2 G2,crl,415.6506104,-0.598842845,0.029747455,0.598842845
LOC112052157,endochitinase A,dsx-c73A,111.5632062,0.809956801,0.029747455,-0.809956801
