Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112050713,RNA polymerase II-associated protein 1,CG32104,653.9688238,0.915113542,1.55E-27,-0.915113542
LOC112052157,endochitinase A,dsx-c73A,747.4120833,2.342262446,1.57E-27,-2.342262446
LOC112058064,nuclear pore complex protein Nup107,Nup107,1074.640724,2.887498051,1.73E-27,-2.887498051
LOC112058008,heterogeneous nuclear ribonucleoprotein K isoform X2,bl,3689.394031,1.922734292,1.79E-27,-1.922734292
LOC112054035,G kinase-anchoring protein 1-like isoform X1,LOC112054035,573.6366803,1.220100062,1.89E-27,-1.220100062
LOC112054908,methenyltetrahydrofolate synthase domain-containing protein,lost,2379.683154,-4.644502218,1.92E-27,4.644502218
LOC112050361,zinc finger protein 334-like,LOC112050361,237.951297,1.5223498,2.32E-27,-1.5223498
LOC112048946,protein enabled,CTL9,4794.371618,-7.63370378,2.56E-27,7.63370378
LOC112058408,"aspartate aminotransferase, cytoplasmic",Got1,2144.412762,-1.667240862,2.64E-27,1.667240862
LOC112044326,uncharacterized protein LOC112044326 isoform X1,CG7330,5262.421811,-15.08526167,2.89E-27,15.08526167
LOC112048382,protein cueball,cue,535.5577457,-3.242511165,2.99E-27,3.242511165
LOC112044299,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog,CG13510,2268.683843,-1.407450309,3.51E-27,1.407450309
LOC112049687,protein asunder,asun,573.3595723,1.488537078,3.67E-27,-1.488537078
LOC112046356,peroxidasin,Pxn,251.3739029,3.647536762,3.77E-27,-3.647536762
LOC112051045,"ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1",Gasz,332.1961963,2.293332093,4.23E-27,-2.293332093
LOC112048035,WD repeat-containing protein 47 isoform X3,CG2812,10466.47873,-3.990635913,4.36E-27,3.990635913
LOC112054590,histone-lysine N-methyltransferase EHMT1 isoform X1,G9a,866.9515069,1.586908691,4.54E-27,-1.586908691
LOC112051880,transmembrane protein 184B isoform X1,CG12004,5232.350436,-2.148711893,4.99E-27,2.148711893
LOC112042872,dnaJ homolog subfamily C member 9,CG6693,644.2809399,1.637418529,5.11E-27,-1.637418529
LOC112045738,uncharacterized protein LOC112045738,LOC112045738,226.3459374,-4.342769571,5.19E-27,4.342769571
LOC112047081,ER membrane protein complex subunit 7,EMC7,866.9339553,-1.271699571,5.20E-27,1.271699571
LOC112052908,titin,sls,5313.479476,-2.989487296,5.30E-27,2.989487296
LOC112045375,WntA signaling ligand,WntA,106.6154487,3.330840778,5.48E-27,-3.330840778
LOC112057017,transferrin-like,Tsf3,1675.760266,-8.529725092,5.79E-27,8.529725092
LOC112056689,ral guanine nucleotide dissociation stimulator isoform X3,Rgl,445.5382922,-3.650030651,5.84E-27,3.650030651
LOC112047262,progestin and adipoQ receptor family member 3,CG7530,1222.299515,-3.423282841,5.85E-27,3.423282841
LOC112046715,tyrosine-protein kinase hopscotch,hop,391.5593348,1.427493679,5.87E-27,-1.427493679
LOC112048851,cleavage and polyadenylation specificity factor subunit 1,Cpsf160,1199.831979,2.175007668,6.40E-27,-2.175007668
LOC112046889,exostosin-1,ttv,1451.882722,-1.193701927,6.45E-27,1.193701927
LOC112045456,protein inturned,in,778.4520812,1.29496831,7.45E-27,-1.29496831
LOC112046697,probable ATP-dependent RNA helicase DHX35,CG3225,491.612011,1.836959596,8.08E-27,-1.836959596
LOC112042926,glutamine synthetase 2 cytoplasmic-like,Gs2,2996.301631,-5.41430433,8.31E-27,5.41430433
LOC112045593,ran GTPase-activating protein 1,RanGAP,1405.351733,2.721308067,8.83E-27,-2.721308067
LOC112048520,charged multivesicular body protein 5,Vps60,896.6019749,-1.091859144,8.92E-27,1.091859144
LOC112051142,peroxisomal acyl-coenzyme A oxidase 3,CG9527,1758.288043,-3.01273267,8.98E-27,3.01273267
LOC112047545,MD-2-related lipid-recognition protein-like,LOC112047545,553.008319,-8.593799154,9.28E-27,8.593799154
LOC112054357,gem-associated protein 5-like,LOC112054357,666.5541704,1.946605802,9.40E-27,-1.946605802
LOC112053526,uncharacterized protein LOC112053526,LOC112053526,266.2688158,2.255688746,9.54E-27,-2.255688746
LOC112057884,CBP80/20-dependent translation initiation factor isoform X1,CG13124,1893.500092,-6.770537793,9.82E-27,6.770537793
LOC112050612,leucine-rich repeat protein 1,Lrr47,211.8913982,2.769379202,1.02E-26,-2.769379202
LOC112055353,SH2B adapter protein 1,Lnk,382.4746378,1.199771894,1.07E-26,-1.199771894
LOC112042920,protein dead ringer isoform X1,retn,42.73911483,-3.653000488,1.21E-26,3.653000488
LOC112044680,uncharacterized protein LOC112044680,LOC112044680,183.5676128,6.411432414,1.21E-26,-6.411432414
LOC112056102,neuropeptide-like protein 29,LOC112056102,55358.53908,-8.848622714,1.46E-26,8.848622714
LOC112050665,probable DNA mismatch repair protein Msh6 isoform X1,Msh6,511.3619086,1.955830983,1.46E-26,-1.955830983
LOC112054148,Protein neuralized,LOC112054148,318.8791878,2.132736293,1.48E-26,-2.132736293
LOC112051421,O-glucosyltransferase rumi homolog,rumi,236.9826796,1.972336717,1.52E-26,-1.972336717
LOC112053771,pseudouridine-metabolizing bifunctional protein C1861.05,CG2794,112.9812702,4.733251632,1.54E-26,-4.733251632
LOC112043346,KPI93276.1 F-box/LRR-repeat protein 6,Fbl6,1265.124213,-1.005151983,1.69E-26,1.005151983
LOC112054501,G1/S-specific cyclin-D3,CycD,1621.742968,2.57242471,1.91E-26,-2.57242471
LOC112045029,trifunctional purine biosynthetic protein adenosine-3 isoform X1,ade3,879.1582331,0.859100764,2.18E-26,-0.859100764
LOC112047685,inner nuclear membrane protein Man1-like,MAN1,3087.218254,1.602437454,2.33E-26,-1.602437454
LOC112046231,facilitated trehalose transporter Tret1-like,CG10960,2340.652406,-10.70710037,2.65E-26,10.70710037
LOC112054175,Kinetochore-associated protein 1,LOC112054175,1148.444095,4.447698151,2.84E-26,-4.447698151
LOC112044547,syntaxin-12,Syx13,383.5913648,-2.203777203,3.08E-26,2.203777203
LOC112048142,DCN1-like protein 3,SCCRO3,654.6320688,-0.889597611,3.30E-26,0.889597611
LOC112052079,SUMO-conjugating enzyme UBC9-A,lwr,5309.431522,0.766872317,3.40E-26,-0.766872317
LOC112052155,protein PRR14L-like,LOC112052155,608.9143485,1.787419307,3.41E-26,-1.787419307
LOC112057942,toll-like receptor Tollo,Tollo,3526.460086,1.668248294,3.43E-26,-1.668248294
LOC112043488,protein spaetzle-like isoform X1,spz,536.4679162,-1.638358031,3.45E-26,1.638358031
LOC112056358,Zinc metalloproteinase nas-15,CG15255,501.1157596,-9.578679618,3.55E-26,9.578679618
LOC112053861,T-cell immunomodulatory protein,CG7739,577.1736385,-1.525952726,3.80E-26,1.525952726
LOC112057933,beta-secretase 1-like,LOC112057933,437.6983646,2.710071867,3.86E-26,-2.710071867
LOC112045943,putative ATP-dependent RNA helicase TDRD12,LOC112045943,707.4058734,1.670781648,4.05E-26,-1.670781648
LOC112049605,MAM and LDL-receptor class A domain-containing protein 2-like,SCRC1,132.4048722,5.148156061,4.08E-26,-5.148156061
LOC112054966,uncharacterized protein LOC112054966 isoform X3,LOC112054966,2230.49551,-2.664339978,4.13E-26,2.664339978
LOC112044366,tubulin--tyrosine ligase-like protein 12,TTLL12,421.9039031,1.772923944,4.27E-26,-1.772923944
LOC112056097,uncharacterized protein LOC112056097,LOC112056097,17946.16828,-16.39739614,4.41E-26,16.39739614
LOC112045838,titin homolog,Strn-Mlck,509.0626599,-2.331055883,4.58E-26,2.331055883
LOC112044785,pre-mRNA-processing factor 40 homolog A,Prp40,1220.401198,1.21167494,4.65E-26,-1.21167494
LOC112045288,uncharacterized protein LOC112045288,CG15601,73.99389208,3.366762655,5.07E-26,-3.366762655
LOC112053967,ubiquitin-conjugating enzyme E2 T-like,CG3473,449.468526,1.330473415,5.12E-26,-1.330473415
LOC112049313,"probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial isoform X3",Idh3a,424.2931512,-1.368255909,5.27E-26,1.368255909
LOC112049178,protein transport protein Sec16A isoform X4,Sec16,6732.56254,-2.154428849,5.51E-26,2.154428849
LOC112057998,fanconi-associated nuclease 1-like,LOC112057998,460.8559424,1.900714198,6.10E-26,-1.900714198
LOC112057842,uncharacterized protein CG43867,CG43867,1154.436571,2.203401616,6.30E-26,-2.203401616
LOC112057557,"uncharacterized protein LOC112057557, partial",LOC112057557,118.001588,-3.209683123,6.32E-26,3.209683123
LOC112046005,somatomedin-B and thrombospondin type-1 domain-containing protein,CG42339,565.0936676,2.930853568,6.38E-26,-2.930853568
LOC112051061,protein tiptop-like isoform X1,tio,246.5065993,3.609747575,6.94E-26,-3.609747575
LOC112046249,eukaryotic translation initiation factor 4 gamma-like,LOC112046249,8774.23059,-8.631724775,7.15E-26,8.631724775
LOC112049490,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,Ndufa13,2585.646116,-1.630894668,7.27E-26,1.630894668
LOC112055757,plasminogen receptor (KT),LOC112055757,209.8595859,-2.928417243,7.82E-26,2.928417243
LOC112056241,eIF-2-alpha kinase activator GCN1,l(3)80Fj,3115.520195,1.636151454,8.11E-26,-1.636151454
LOC112049601,calcium-dependent secretion activator isoform X1,Caps,424.7093049,-3.940316029,8.20E-26,3.940316029
LOC112048424,uncharacterized protein LOC112048424,LOC112048424,142.490806,-4.440450801,8.65E-26,4.440450801
LOC112045869,"longitudinals lacking protein, isoforms H/M/V-like isoform X1",BtbVII,229.2646462,1.792397865,9.21E-26,-1.792397865
LOC112043424,cytochrome c oxidase subunit 6B1,COX6B,1931.941625,-1.170368819,9.36E-26,1.170368819
LOC112051999,serine protease inhibitor 77Ba-like,CG14688,413.9117599,-2.924763662,9.48E-26,2.924763662
LOC112054624,sex peptide receptor,SPR,107.1805942,-8.233922527,1.04E-25,8.233922527
LOC112043690,THUMP domain-containing protein 1 homolog,CG15014,8598.591774,-5.332442796,1.05E-25,5.332442796
LOC112057901,exosome complex component RRP40,Rrp40,352.3479483,1.274881507,1.14E-25,-1.274881507
LOC112049613,heat shock factor protein isoform X1,Hsf,4472.157199,-2.136954601,1.17E-25,2.136954601
LOC112048633,O-acyltransferase like protein-like,CG42329,348.5730893,-7.777663915,1.19E-25,7.777663915
LOC112056416,MAP kinase-activating death domain protein,Rab3-GEF,151.7697914,-2.101691559,1.32E-25,2.101691559
LOC112051806,glutamine synthetase 2 cytoplasmic,Gs2,9298.123232,-5.347014205,1.32E-25,5.347014205
LOC112051289,probable serine/threonine-protein kinase clkA,CG13699,113.7180384,-3.898770112,1.36E-25,3.898770112
LOC112046833,flocculation protein FLO11,CG42327,46854.79127,-8.973216848,1.37E-25,8.973216848
LOC112044883,probable nuclear hormone receptor HR38 isoform X1,Hr38,1582.238622,4.099236286,1.39E-25,-4.099236286
LOC112053779,chaoptin,conv,1901.800462,-3.003512597,1.46E-25,3.003512597
LOC112055448,bolA-like protein 3,LOC112055448,376.9627611,-1.903186033,1.49E-25,1.903186033
LOC112043655,SEC14-like protein 2,CG13893,1186.107236,-4.843224414,1.49E-25,4.843224414
LOC112051808,ras-related protein Rab-21,Rab21,454.0672358,-2.170236069,1.59E-25,2.170236069
LOC112048806,facilitated trehalose transporter Tret1-like,Tret1-1,266.9246187,6.234275425,1.67E-25,-6.234275425
LOC112055806,ruvB-like helicase 1,pont,1693.306023,2.351963829,1.82E-25,-2.351963829
LOC112043874,uncharacterized protein LOC112043874 isoform X1,LOC112043874,574.4523629,-10.1177892,1.89E-25,10.1177892
LOC112045793,uncharacterized protein LOC112045793,CG4025,307.0735073,-1.610297834,1.94E-25,1.610297834
LOC112058161,cuticle protein 21-like,CG13670,854.8150521,-14.0383371,1.98E-25,14.0383371
LOC112058483,spondin-2-like isoform X1,CG17739,54.09586053,-3.17062568,2.03E-25,3.17062568
LOC112050646,non-specific lipid-transfer protein,Scpx,21088.20433,-3.518242627,2.44E-25,3.518242627
LOC112044703,serine/arginine-rich splicing factor 7-like isoform X2,x16,5379.912665,0.816590715,2.55E-25,-0.816590715
LOC112049200,apoptosis inhibitor 5,cass,2549.289166,1.173666974,2.61E-25,-1.173666974
LOC112044313,E3 ubiquitin-protein ligase synoviolin,sip3,1187.946041,-1.050428035,2.71E-25,1.050428035
LOC112045735,bombyxin A-3 homolog,LOC112045735,250.3760843,-12.2707044,2.77E-25,12.2707044
LOC112044722,mismatch repair endonuclease PMS2 isoform X1,Pms2,520.3019094,1.368527972,2.78E-25,-1.368527972
LOC112051656,DNA polymerase delta small subunit,Pol31,376.8618176,1.790188863,2.93E-25,-1.790188863
LOC112047699,cytochrome b-c1 complex subunit 10-like,Uqcr11,1563.700695,-2.261610779,2.98E-25,2.261610779
LOC112056546,TPAputative cuticle protein,Lcp65Ac,456.5781491,5.527985329,3.18E-25,-5.527985329
LOC112054289,glucose-6-phosphate 1-epimerase,CG9008,2126.753328,3.47316777,3.36E-25,-3.47316777
LOC112053135,chymotrypsin-like elastase family member 2A,CG30187,353.8505947,-1.77174043,3.51E-25,1.77174043
LOC112058513,UBX domain-containing protein 1,CG8209,870.409105,1.491459234,3.60E-25,-1.491459234
LOC112045177,proton-coupled folate transporter-like,mfs1,2516.50885,-8.063313917,3.67E-25,8.063313917
LOC112053111,hyphally regulated cell wall protein 1-like,LOC112053111,6220.217003,-3.052434079,4.10E-25,3.052434079
LOC112043285,E3 SUMO-protein ligase RanBP2-like,Nup358,5342.831179,1.244550131,4.26E-25,-1.244550131
LOC112053746,phytanoyl-CoA dioxygenase domain-containing protein 1,CG14688,337.0027147,-2.365233849,4.41E-25,2.365233849
LOC112055126,OWR53372.1 lobe protein,LOC112055126,470.4411034,1.330272331,4.79E-25,-1.330272331
LOC112046053,uncharacterized protein LOC112046053 isoform X1,CG12814,10689.46915,-4.008835969,4.79E-25,4.008835969
LOC112044902,chitin synthase A,kkv,69700.81665,-4.271809798,4.90E-25,4.271809798
LOC112053311,plasma kallikrein,CG14892,1060.785048,-10.21359887,5.62E-25,10.21359887
LOC112043948,dnaJ homolog subfamily C member 1,CG7556,567.5834347,-1.157015239,5.93E-25,1.157015239
LOC112052384,glutaminyl-peptide cyclotransferase-like,isoQC,533.6973705,-1.411818101,5.99E-25,1.411818101
LOC112055329,uncharacterized protein LOC112055329,LOC112055329,376.0868943,5.512129911,6.26E-25,-5.512129911
LOC112045061,DNA polymerase epsilon subunit 4,Mes4,206.7061934,1.79969706,6.69E-25,-1.79969706
LOC112043830,gamma-taxilin,CG5886,774.5448275,2.093858423,6.80E-25,-2.093858423
LOC112048304,protein lin-28 homolog,lin-28,96.02249013,-3.756537695,6.80E-25,3.756537695
LOC112043638,LIM and senescent cell antigen-like-containing domain protein 1 isoform X1,stck,867.6652403,-2.050411363,7.58E-25,2.050411363
LOC112051944,NADH-ubiquinone oxidoreductase subunit 8-like,Ndufs8,1615.059558,-1.222173471,8.40E-25,1.222173471
LOC112044239,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,ND-B17,1054.362991,-1.528845832,9.28E-25,1.528845832
LOC112048200,AH receptor-interacting protein,CG1847,505.7245888,-1.520909736,1.12E-24,1.520909736
LOC112055035,coronin-7 isoform X1,pod1,676.9697831,2.366401774,1.14E-24,-2.366401774
LOC112047154,cuticular protein RR-2 motif 136,LOC112047154,223124.0642,-22.10255701,1.17E-24,22.10255701
LOC112056243,larval/pupal cuticle protein H1C-like,LOC112056243,1950.585133,5.713953659,1.25E-24,-5.713953659
LOC112044101,elongation of very long chain fatty acids protein 7-like,CG33110,1029.145689,-5.948574772,1.29E-24,5.948574772
LOC112058175,cuticle protein 8-like,Cpr62Bc,213.5858151,-12.07629569,1.35E-24,12.07629569
LOC112050934,kinesin-like protein KIF3A isoform X1,kinesin-2B,349.2066294,-2.654580583,1.36E-24,2.654580583
LOC112044438,"coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Chchd2,2076.510818,-2.223765287,1.45E-24,2.223765287
LOC112055375,thioredoxin-related transmembrane protein 1-like,CG5554,1492.468309,2.347516226,1.51E-24,-2.347516226
LOC112046424,biliverdin binding protein-1,LOC112046424,164.2140511,2.655035186,1.61E-24,-2.655035186
LOC112043250,three-prime repair exonuclease 1-like,LOC112043250,404.7338449,-1.680958097,1.62E-24,1.680958097
LOC112057722,organic cation transporter protein-like,CG8654,335.2256258,-6.569829024,1.69E-24,6.569829024
LOC112058350,NAD-dependent protein deacetylase sirtuin-2-like,Sirt2,460.782144,1.621854962,1.81E-24,-1.621854962
LOC112045926,rhomboid-related protein 2 isoform X1,rho-4,792.4442986,-2.26032554,1.90E-24,2.26032554
LOC112044107,luciferin sulfotransferase-like,St4,35.54299708,-4.639597438,1.99E-24,4.639597438
LOC112049395,ribosomal protein S6 kinase beta-2,S6k,1079.973024,-1.29697525,2.08E-24,1.29697525
LOC112054232,structural maintenance of chromosomes protein 6,jnj,651.6262877,2.107540163,2.14E-24,-2.107540163
LOC112043983,tetraspanin-33-like isoform X2,Tsp3A,145.5035935,1.980208637,2.33E-24,-1.980208637
LOC112051794,cyclin-dependent kinase 10,cdc2rk,707.4937005,2.413867162,2.56E-24,-2.413867162
LOC112054905,NA,NA,69.48387109,-5.435015313,2.58E-24,5.435015313
LOC112048538,protein deadpan,dpn,118.3794903,5.45822035,2.62E-24,-5.45822035
LOC112048824,ubiquitin thioesterase otubain-like,CG4968,849.1536851,1.72837911,2.71E-24,-1.72837911
LOC112042856,extensin isoform X3,CG43897,1050.722272,-6.87080491,2.82E-24,6.87080491
LOC112055058,"cytochrome c1, heme protein, mitochondrial",Cyt-c1,1706.144669,-1.200005683,2.82E-24,1.200005683
LOC112055319,hormone receptor 4 isoform X2,Hr4,10416.43989,-8.279552333,2.89E-24,8.279552333
LOC112046195,density-regulated protein homolog,DENR,852.7457895,1.456548272,3.34E-24,-1.456548272
LOC112050763,"electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Etf-QO,2211.084708,-1.813489893,3.43E-24,1.813489893
LOC112049705,"glycine cleavage system H protein, mitochondrial",ppl,141.8659472,2.175803942,3.49E-24,-2.175803942
LOC112052764,thioredoxin domain-containing protein,CG11790,856.9000622,0.868274303,3.75E-24,-0.868274303
LOC112049554,uncharacterized protein LOC112049554,LOC112049554,491.8740626,1.726155344,3.76E-24,-1.726155344
LOC112054218,vesicle-associated membrane protein-associated protein B isoform X1,Vap33,1652.34537,0.873743345,4.01E-24,-0.873743345
LOC112049232,fatty-acid amide hydrolase 2-like,CG5112,1273.614451,-1.886847745,4.17E-24,1.886847745
LOC112049760,"CLUMA_CG006275, isoform A",bou,454.5079637,1.846659214,4.52E-24,-1.846659214
LOC112045048,thioredoxin-2,TrxT,4763.816012,1.451391333,4.56E-24,-1.451391333
LOC112044074,bone morphogenetic protein receptor type-1B isoform X1,tkv,13566.87006,1.737276774,4.58E-24,-1.737276774
LOC112043826,transient receptor potential channel pyrexia,Wtrw,80.28937707,5.2985301,4.73E-24,-5.2985301
LOC112044965,NA,NA,1638.500117,5.733830992,5.15E-24,-5.733830992
LOC112051749,tRNA (cytosine(38)-C(5))-methyltransferase,Mt2,167.1886809,-1.896318964,5.28E-24,1.896318964
LOC112046612,protein arginine N-methyltransferase 5,csul,1306.806726,1.493923636,5.41E-24,-1.493923636
LOC112046315,UDP-galactose transporter senju,senju,556.5119406,-1.361219714,5.80E-24,1.361219714
LOC112050774,adiponectin receptor protein,AdipoR,5637.081518,-2.141235896,6.22E-24,2.141235896
LOC112052555,structural maintenance of chromosomes protein 5,SMC5,268.682209,1.847397165,6.97E-24,-1.847397165
LOC112052781,putative phosphatidate phosphatase,wun,213.8165799,-3.135921087,7.34E-24,3.135921087
LOC112055211,uncharacterized protein LOC112055211,LOC112055211,549.8731435,1.258862095,7.57E-24,-1.258862095
